episode,turns,won,opponent_type,rl_total,rl_action_head,rl_target_head,rl_card_select_head,opp_total,opp_action_head,opp_target_head,opp_card_select_head
108544,12,0,ComputerPlayer7,56,54,2,0,0,0,0,0
108570,13,1,ComputerPlayer7,29,29,0,0,0,0,0,0
108559,19,1,ComputerPlayer7,47,47,0,0,0,0,0,0
108557,15,1,ComputerPlayer7,60,60,0,0,0,0,0,0
108576,11,1,ComputerPlayer7,22,18,2,2,0,0,0,0
108488,30,0,ComputerPlayer7,158,153,4,1,0,0,0,0
108539,15,1,ComputerPlayer7,88,85,3,0,0,0,0,0
108583,12,0,ComputerPlayer7,12,9,3,0,0,0,0,0
108565,14,0,ComputerPlayer7,53,53,0,0,0,0,0,0
108584,11,1,ComputerPlayer7,12,12,0,0,0,0,0,0
108556,19,1,ComputerPlayer7,49,47,2,0,0,0,0,0
108542,30,0,ComputerPlayer7,122,108,7,7,0,0,0,0
108560,19,1,ComputerPlayer7,66,58,2,6,0,0,0,0
108581,12,0,ComputerPlayer7,0,0,0,0,0,0,0,0
108578,10,0,ComputerPlayer7,29,29,0,0,0,0,0,0
108561,21,1,ComputerPlayer7,72,69,1,2,0,0,0,0
108566,22,0,ComputerPlayer7,57,53,1,3,0,0,0,0
108572,19,1,ComputerPlayer7,60,42,5,13,0,0,0,0
108596,12,0,ComputerPlayer7,11,8,1,2,0,0,0,0
108533,23,0,ComputerPlayer7,92,84,7,1,0,0,0,0
108589,11,1,ComputerPlayer7,23,22,1,0,0,0,0,0
108573,20,0,ComputerPlayer7,28,28,0,0,0,0,0,0
108571,14,0,ComputerPlayer7,41,36,4,1,0,0,0,0
108595,12,0,ComputerPlayer7,17,14,0,3,0,0,0,0
108558,12,0,ComputerPlayer7,69,59,4,6,0,0,0,0
108579,19,1,ComputerPlayer7,41,36,2,3,0,0,0,0
108568,19,1,ComputerPlayer7,47,44,3,0,0,0,0,0
108586,8,0,ComputerPlayer7,30,28,1,1,0,0,0,0
108580,13,1,ComputerPlayer7,41,37,3,1,0,0,0,0
108597,14,0,ComputerPlayer7,38,38,0,0,0,0,0,0
108552,42,0,ComputerPlayer7,101,84,3,14,0,0,0,0
108605,8,0,ComputerPlayer7,16,10,4,2,0,0,0,0
108551,14,0,ComputerPlayer7,67,63,3,1,0,0,0,0
108574,14,0,ComputerPlayer7,57,55,2,0,0,0,0,0
108603,12,0,ComputerPlayer7,25,20,2,3,0,0,0,0
108564,20,0,ComputerPlayer7,88,88,0,0,0,0,0,0
108540,19,1,ComputerPlayer7,134,123,3,8,0,0,0,0
108599,12,0,ComputerPlayer7,55,54,1,0,0,0,0,0
108598,10,0,ComputerPlayer7,34,28,6,0,0,0,0,0
108609,13,1,ComputerPlayer7,41,39,2,0,0,0,0,0
108587,12,0,ComputerPlayer7,49,47,2,0,0,0,0,0
108577,20,0,ComputerPlayer7,62,53,3,6,0,0,0,0
108618,14,0,ComputerPlayer7,32,32,0,0,0,0,0,0
108538,48,0,ComputerPlayer7,182,169,9,4,0,0,0,0
108575,22,0,ComputerPlayer7,106,105,1,0,0,0,0,0
108617,12,0,ComputerPlayer7,27,18,5,4,0,0,0,0
108613,22,0,ComputerPlayer7,47,41,0,6,0,0,0,0
108593,18,0,ComputerPlayer7,67,67,0,0,0,0,0,0
108612,16,0,ComputerPlayer7,29,27,2,0,0,0,0,0
108610,12,0,ComputerPlayer7,45,37,1,7,0,0,0,0
108588,14,0,ComputerPlayer7,72,70,2,0,0,0,0,0
108628,12,0,ComputerPlayer7,12,8,2,2,0,0,0,0
108608,12,0,ComputerPlayer7,69,69,0,0,0,0,0,0
108607,13,1,ComputerPlayer7,53,52,1,0,0,0,0,0
108625,24,0,ComputerPlayer7,26,22,2,2,0,0,0,0
108594,24,0,ComputerPlayer7,82,81,1,0,0,0,0,0
108604,16,0,ComputerPlayer7,73,72,1,0,0,0,0,0
108545,20,0,ComputerPlayer7,103,99,4,0,0,0,0,0
108633,16,0,ComputerPlayer7,41,39,2,0,0,0,0,0
108614,17,1,ComputerPlayer7,59,51,7,1,0,0,0,0
108631,11,1,ComputerPlayer7,30,26,2,2,0,0,0,0
108616,21,1,ComputerPlayer7,56,47,3,6,0,0,0,0
108611,20,0,ComputerPlayer7,79,76,3,0,0,0,0,0
108638,13,1,ComputerPlayer7,23,16,5,2,0,0,0,0
108632,16,0,ComputerPlayer7,37,29,2,6,0,0,0,0
108637,12,0,ComputerPlayer7,28,26,1,1,0,0,0,0
108622,14,0,ComputerPlayer7,53,49,2,2,0,0,0,0
108620,15,1,ComputerPlayer7,57,52,1,4,0,0,0,0
108640,9,1,ComputerPlayer7,21,21,0,0,0,0,0,0
108627,15,1,ComputerPlayer7,53,50,3,0,0,0,0,0
108643,15,1,ComputerPlayer7,26,26,0,0,0,0,0,0
108623,20,0,ComputerPlayer7,75,67,7,1,0,0,0,0
108624,20,0,ComputerPlayer7,59,55,4,0,0,0,0,0
108648,22,0,ComputerPlayer7,37,32,2,3,0,0,0,0
108653,12,0,ComputerPlayer7,34,33,0,1,0,0,0,0
108629,12,0,ComputerPlayer7,53,50,3,0,0,0,0,0
108591,24,0,ComputerPlayer7,107,99,8,0,0,0,0,0
108641,14,0,ComputerPlayer7,33,33,0,0,0,0,0,0
108602,24,0,ComputerPlayer7,114,108,3,3,0,0,0,0
108651,16,0,ComputerPlayer7,30,25,1,4,0,0,0,0
108615,23,1,ComputerPlayer7,101,88,9,4,0,0,0,0
108649,8,0,ComputerPlayer7,37,33,3,1,0,0,0,0
108634,15,1,ComputerPlayer7,46,44,1,1,0,0,0,0
108642,14,0,ComputerPlayer7,48,42,5,1,0,0,0,0
108636,19,1,ComputerPlayer7,69,68,1,0,0,0,0,0
108645,15,1,ComputerPlayer7,52,42,9,1,0,0,0,0
108600,33,1,ComputerPlayer7,108,89,9,10,0,0,0,0
108662,11,1,ComputerPlayer7,36,32,2,2,0,0,0,0
108665,16,0,ComputerPlayer7,25,24,0,1,0,0,0,0
108592,22,0,ComputerPlayer7,126,120,3,3,0,0,0,0
108585,25,1,ComputerPlayer7,146,142,4,0,0,0,0,0
108626,15,1,ComputerPlayer7,74,73,1,0,0,0,0,0
108590,24,0,ComputerPlayer7,148,141,2,5,0,0,0,0
108567,36,0,ComputerPlayer7,189,180,8,1,0,0,0,0
108606,17,1,ComputerPlayer7,70,70,0,0,0,0,0,0
108670,10,0,ComputerPlayer7,17,12,4,1,0,0,0,0
108601,28,0,ComputerPlayer7,149,146,3,0,0,0,0,0
108582,22,0,ComputerPlayer7,101,98,3,0,0,0,0,0
108644,14,0,ComputerPlayer7,70,68,2,0,0,0,0,0
108654,17,1,ComputerPlayer7,62,59,3,0,0,0,0,0
108650,18,0,ComputerPlayer7,66,65,1,0,0,0,0,0
108659,12,0,ComputerPlayer7,48,45,1,2,0,0,0,0
108666,18,0,ComputerPlayer7,38,38,0,0,0,0,0,0
108677,18,0,ComputerPlayer7,13,11,0,2,0,0,0,0
108669,23,1,ComputerPlayer7,43,29,5,9,0,0,0,0
108682,14,0,ComputerPlayer7,33,33,0,0,0,0,0,0
108621,22,0,ComputerPlayer7,96,94,2,0,0,0,0,0
108635,20,0,ComputerPlayer7,102,99,0,3,0,0,0,0
108646,24,0,ComputerPlayer7,98,92,3,3,0,0,0,0
108679,24,0,ComputerPlayer7,6,4,2,0,0,0,0,0
108639,23,1,ComputerPlayer7,105,98,3,4,0,0,0,0
108664,16,0,ComputerPlayer7,65,49,9,7,0,0,0,0
108686,12,0,ComputerPlayer7,14,13,1,0,0,0,0,0
108674,12,0,ComputerPlayer7,31,25,1,5,0,0,0,0
108630,43,0,ComputerPlayer7,151,140,7,4,0,0,0,0
108687,11,0,ComputerPlayer7,12,12,0,0,0,0,0,0
108619,27,0,ComputerPlayer7,155,146,8,1,0,0,0,0
108652,14,0,ComputerPlayer7,80,79,1,0,0,0,0,0
108672,8,0,ComputerPlayer7,46,46,0,0,0,0,0,0
108647,39,1,ComputerPlayer7,93,82,3,8,0,0,0,0
108527,25,0,ComputerPlayer7,117,99,3,15,0,0,0,0
108700,10,0,ComputerPlayer7,9,9,0,0,0,0,0,0
108667,18,0,ComputerPlayer7,74,69,5,0,0,0,0,0
108697,12,0,ComputerPlayer7,21,16,3,2,0,0,0,0
108681,13,1,ComputerPlayer7,40,40,0,0,0,0,0,0
108693,15,1,ComputerPlayer7,24,21,1,2,0,0,0,0
108701,11,1,ComputerPlayer7,24,24,0,0,0,0,0,0
108675,12,0,ComputerPlayer7,43,40,3,0,0,0,0,0
108657,28,0,ComputerPlayer7,93,90,3,0,0,0,0,0
108699,13,1,ComputerPlayer7,22,21,0,1,0,0,0,0
108673,14,0,ComputerPlayer7,52,51,1,0,0,0,0,0
108688,14,0,ComputerPlayer7,70,70,0,0,0,0,0,0
108703,9,1,ComputerPlayer7,12,12,0,0,0,0,0,0
108656,20,0,ComputerPlayer7,97,93,3,1,0,0,0,0
108678,22,0,ComputerPlayer7,68,65,3,0,0,0,0,0
108704,18,0,ComputerPlayer7,47,42,4,1,0,0,0,0
108684,32,0,ComputerPlayer7,40,31,3,6,0,0,0,0
108706,16,0,ComputerPlayer7,25,25,0,0,0,0,0,0
108685,21,1,ComputerPlayer7,74,70,0,4,0,0,0,0
108718,10,0,ComputerPlayer7,31,30,0,1,0,0,0,0
108690,19,1,ComputerPlayer7,72,66,1,5,0,0,0,0
108655,14,0,ComputerPlayer7,82,82,0,0,0,0,0,0
108694,22,0,ComputerPlayer7,70,67,3,0,0,0,0,0
108714,16,0,ComputerPlayer7,35,33,2,0,0,0,0,0
108658,18,0,ComputerPlayer7,104,99,5,0,0,0,0,0
108724,12,0,ComputerPlayer7,29,29,0,0,0,0,0,0
108668,22,0,ComputerPlayer7,111,108,3,0,0,0,0,0
108696,24,0,ComputerPlayer7,94,76,5,13,0,0,0,0
108695,32,0,ComputerPlayer7,70,65,5,0,0,0,0,0
108710,22,0,ComputerPlayer7,41,34,3,4,0,0,0,0
108660,20,0,ComputerPlayer7,130,125,4,1,0,0,0,0
108676,26,0,ComputerPlayer7,85,76,9,0,0,0,0,0
108711,17,1,ComputerPlayer7,66,66,0,0,0,0,0,0
108730,8,0,ComputerPlayer7,29,29,0,0,0,0,0,0
108698,19,1,ComputerPlayer7,68,61,2,5,0,0,0,0
108712,24,0,ComputerPlayer7,58,45,2,11,0,0,0,0
108689,14,0,ComputerPlayer7,60,59,1,0,0,0,0,0
108692,22,1,ComputerPlayer7,80,78,2,0,0,0,0,0
108705,22,0,ComputerPlayer7,84,74,4,6,0,0,0,0
108736,14,0,ComputerPlayer7,16,12,2,2,0,0,0,0
108716,16,0,ComputerPlayer7,71,69,2,0,0,0,0,0
108671,22,0,ComputerPlayer7,130,120,7,3,0,0,0,0
108727,11,1,ComputerPlayer7,29,23,0,6,0,0,0,0
108723,11,1,ComputerPlayer7,32,31,1,0,0,0,0,0
108683,22,0,ComputerPlayer7,81,74,5,2,0,0,0,0
108702,20,0,ComputerPlayer7,79,71,6,2,0,0,0,0
108731,14,0,ComputerPlayer7,31,30,1,0,0,0,0,0
108707,26,0,ComputerPlayer7,123,114,6,3,0,0,0,0
108680,15,0,ComputerPlayer7,73,72,1,0,0,0,0,0
108737,18,0,ComputerPlayer7,36,31,3,2,0,0,0,0
108663,26,0,ComputerPlayer7,123,117,6,0,0,0,0,0
108740,16,0,ComputerPlayer7,18,14,3,1,0,0,0,0
108661,18,0,ComputerPlayer7,111,104,6,1,0,0,0,0
108725,10,0,ComputerPlayer7,53,52,0,1,0,0,0,0
108735,22,0,ComputerPlayer7,36,33,1,2,0,0,0,0
108720,18,0,ComputerPlayer7,76,73,0,3,0,0,0,0
108745,18,0,ComputerPlayer7,18,15,1,2,0,0,0,0
108726,16,0,ComputerPlayer7,73,72,1,0,0,0,0,0
108743,12,0,ComputerPlayer7,34,33,1,0,0,0,0,0
108729,23,1,ComputerPlayer7,51,43,6,2,0,0,0,0
108708,18,0,ComputerPlayer7,102,97,4,1,0,0,0,0
108719,26,0,ComputerPlayer7,101,94,5,2,0,0,0,0
108715,20,0,ComputerPlayer7,94,82,3,9,0,0,0,0
108734,15,1,ComputerPlayer7,55,48,2,5,0,0,0,0
108709,18,0,ComputerPlayer7,72,70,2,0,0,0,0,0
108722,18,0,ComputerPlayer7,76,72,1,3,0,0,0,0
108721,28,0,ComputerPlayer7,100,83,5,12,0,0,0,0
108717,22,0,ComputerPlayer7,135,133,1,1,0,0,0,0
108738,18,0,ComputerPlayer7,63,63,0,0,0,0,0,0
108747,15,1,ComputerPlayer7,63,55,3,5,0,0,0,0
108732,18,0,ComputerPlayer7,56,53,3,0,0,0,0,0
108763,19,1,ComputerPlayer7,32,30,1,1,0,0,0,0
108759,16,0,ComputerPlayer7,51,48,0,3,0,0,0,0
108770,12,0,ComputerPlayer7,17,16,1,0,0,0,0,0
108762,15,1,ComputerPlayer7,49,48,1,0,0,0,0,0
108713,18,0,ComputerPlayer7,119,114,4,1,0,0,0,0
108769,10,0,ComputerPlayer7,59,59,0,0,0,0,0,0
108744,25,1,ComputerPlayer7,83,77,1,5,0,0,0,0
108751,19,1,ComputerPlayer7,59,53,4,2,0,0,0,0
108739,27,1,ComputerPlayer7,72,61,5,6,0,0,0,0
108768,12,0,ComputerPlayer7,37,35,2,0,0,0,0,0
108757,19,1,ComputerPlayer7,64,59,5,0,0,0,0,0
108733,21,1,ComputerPlayer7,91,86,5,0,0,0,0,0
108728,21,1,ComputerPlayer7,132,120,3,9,0,0,0,0
108780,11,1,ComputerPlayer7,19,14,4,1,0,0,0,0
108756,21,1,ComputerPlayer7,85,80,4,1,0,0,0,0
108752,24,0,ComputerPlayer7,94,78,4,12,0,0,0,0
108775,12,0,ComputerPlayer7,35,35,0,0,0,0,0,0
108772,12,0,ComputerPlayer7,51,50,0,1,0,0,0,0
108783,18,0,ComputerPlayer7,23,18,2,3,0,0,0,0
108741,20,0,ComputerPlayer7,111,102,4,5,0,0,0,0
108754,31,1,ComputerPlayer7,102,93,4,5,0,0,0,0
108779,10,0,ComputerPlayer7,32,32,0,0,0,0,0,0
108776,13,1,ComputerPlayer7,41,38,2,1,0,0,0,0
108758,17,1,ComputerPlayer7,75,72,3,0,0,0,0,0
108785,18,0,ComputerPlayer7,57,57,0,0,0,0,0,0
108767,14,0,ComputerPlayer7,70,67,2,1,0,0,0,0
108786,13,1,ComputerPlayer7,39,39,0,0,0,0,0,0
108748,18,0,ComputerPlayer7,85,80,5,0,0,0,0,0
108761,17,1,ComputerPlayer7,90,85,3,2,0,0,0,0
108753,21,1,ComputerPlayer7,112,110,2,0,0,0,0,0
108791,12,0,ComputerPlayer7,31,20,2,9,0,0,0,0
108800,20,0,ComputerPlayer7,13,12,1,0,0,0,0,0
108784,22,0,ComputerPlayer7,75,73,0,2,0,0,0,0
108795,12,0,ComputerPlayer7,30,24,5,1,0,0,0,0
108792,15,0,ComputerPlayer7,27,25,2,0,0,0,0,0
108764,30,0,ComputerPlayer7,114,101,6,7,0,0,0,0
108771,18,0,ComputerPlayer7,79,79,0,0,0,0,0,0
108766,16,0,ComputerPlayer7,94,92,1,1,0,0,0,0
108789,18,0,ComputerPlayer7,52,50,0,2,0,0,0,0
108797,16,0,ComputerPlayer7,32,32,0,0,0,0,0,0
108746,44,0,ComputerPlayer7,164,156,4,4,0,0,0,0
108790,16,0,ComputerPlayer7,36,34,2,0,0,0,0,0
108807,14,0,ComputerPlayer7,5,5,0,0,0,0,0,0
108794,28,0,ComputerPlayer7,63,50,0,13,0,0,0,0
108817,10,0,ComputerPlayer7,0,0,0,0,0,0,0,0
108742,25,1,ComputerPlayer7,166,138,12,16,0,0,0,0
108798,15,0,ComputerPlayer7,63,62,1,0,0,0,0,0
108781,30,0,ComputerPlayer7,107,99,4,4,0,0,0,0
108777,18,0,ComputerPlayer7,101,99,1,1,0,0,0,0
108802,20,0,ComputerPlayer7,23,20,3,0,0,0,0,0
108812,14,0,ComputerPlayer7,45,39,1,5,0,0,0,0
108820,12,0,ComputerPlayer7,42,41,1,0,0,0,0,0
108803,15,1,ComputerPlayer7,50,43,3,4,0,0,0,0
108793,19,1,ComputerPlayer7,62,57,5,0,0,0,0,0
108760,49,0,ComputerPlayer7,174,166,5,3,0,0,0,0
108811,16,0,ComputerPlayer7,33,25,5,3,0,0,0,0
108813,20,0,ComputerPlayer7,60,55,4,1,0,0,0,0
108814,13,0,ComputerPlayer7,39,33,5,1,0,0,0,0
108788,26,0,ComputerPlayer7,113,103,6,4,0,0,0,0
108773,34,0,ComputerPlayer7,109,98,10,1,0,0,0,0
108823,8,0,ComputerPlayer7,18,17,1,0,0,0,0,0
108821,21,1,ComputerPlayer7,19,19,0,0,0,0,0,0
108799,17,1,ComputerPlayer7,76,68,4,4,0,0,0,0
108782,27,1,ComputerPlayer7,120,110,5,5,0,0,0,0
108808,22,0,ComputerPlayer7,41,38,3,0,0,0,0,0
108796,28,0,ComputerPlayer7,81,73,3,5,0,0,0,0
108810,19,1,ComputerPlayer7,60,51,7,2,0,0,0,0
108804,19,1,ComputerPlayer7,89,86,0,3,0,0,0,0
108778,18,0,ComputerPlayer7,108,102,6,0,0,0,0,0
108815,14,0,ComputerPlayer7,65,64,0,1,0,0,0,0
108818,18,0,ComputerPlayer7,59,55,4,0,0,0,0,0
108832,9,1,ComputerPlayer7,22,22,0,0,0,0,0,0
108809,12,0,ComputerPlayer7,70,69,1,0,0,0,0,0
108826,14,0,ComputerPlayer7,37,36,1,0,0,0,0,0
108825,21,1,ComputerPlayer7,33,27,4,2,0,0,0,0
108774,28,0,ComputerPlayer7,121,114,7,0,0,0,0,0
108806,30,0,ComputerPlayer7,65,56,3,6,0,0,0,0
108830,13,1,ComputerPlayer7,25,21,0,4,0,0,0,0
108819,17,1,ComputerPlayer7,74,72,1,1,0,0,0,0
108846,12,0,ComputerPlayer7,4,3,1,0,0,0,0,0
108787,31,1,ComputerPlayer7,139,133,5,1,0,0,0,0
108822,22,0,ComputerPlayer7,57,53,4,0,0,0,0,0
108833,12,0,ComputerPlayer7,24,18,4,2,0,0,0,0
108816,18,0,ComputerPlayer7,84,83,1,0,0,0,0,0
108835,13,1,ComputerPlayer7,38,35,3,0,0,0,0,0
108842,18,0,ComputerPlayer7,5,5,0,0,0,0,0,0
108850,12,0,ComputerPlayer7,15,12,1,2,0,0,0,0
108841,17,1,ComputerPlayer7,21,21,0,0,0,0,0,0
108801,32,0,ComputerPlayer7,111,95,9,7,0,0,0,0
108851,13,1,ComputerPlayer7,25,25,0,0,0,0,0,0
108831,13,1,ComputerPlayer7,39,39,0,0,0,0,0,0
108844,11,1,ComputerPlayer7,31,31,0,0,0,0,0,0
108847,14,0,ComputerPlayer7,26,26,0,0,0,0,0,0
108755,38,0,ComputerPlayer7,195,184,11,0,0,0,0,0
108849,16,0,ComputerPlayer7,29,27,2,0,0,0,0,0
108840,12,0,ComputerPlayer7,56,55,1,0,0,0,0,0
108824,20,0,ComputerPlayer7,64,52,6,6,0,0,0,0
108854,16,0,ComputerPlayer7,35,34,1,0,0,0,0,0
108865,12,0,ComputerPlayer7,13,9,4,0,0,0,0,0
108828,15,1,ComputerPlayer7,82,80,1,1,0,0,0,0
108827,26,0,ComputerPlayer7,68,65,3,0,0,0,0,0
108834,21,1,ComputerPlayer7,68,64,1,3,0,0,0,0
108837,21,0,ComputerPlayer7,66,57,7,2,0,0,0,0
108848,15,1,ComputerPlayer7,55,53,0,2,0,0,0,0
108836,11,1,ComputerPlayer7,59,54,3,2,0,0,0,0
108853,14,0,ComputerPlayer7,52,52,0,0,0,0,0,0
108857,13,1,ComputerPlayer7,54,50,2,2,0,0,0,0
108805,21,1,ComputerPlayer7,140,135,5,0,0,0,0,0
108876,8,0,ComputerPlayer7,3,3,0,0,0,0,0,0
108839,26,0,ComputerPlayer7,50,46,3,1,0,0,0,0
108870,10,0,ComputerPlayer7,18,18,0,0,0,0,0,0
108843,16,0,ComputerPlayer7,51,44,5,2,0,0,0,0
108691,60,0,ComputerPlayer7,357,328,12,17,0,0,0,0
108855,18,0,ComputerPlayer7,44,43,1,0,0,0,0,0
108859,13,1,ComputerPlayer7,52,50,1,1,0,0,0,0
108838,17,1,ComputerPlayer7,75,70,0,5,0,0,0,0
108868,22,0,ComputerPlayer7,26,25,1,0,0,0,0,0
108878,14,0,ComputerPlayer7,18,17,1,0,0,0,0,0
108829,13,1,ComputerPlayer7,62,61,1,0,0,0,0,0
108749,44,0,ComputerPlayer7,271,259,12,0,0,0,0,0
108860,19,1,ComputerPlayer7,53,44,6,3,0,0,0,0
108867,13,1,ComputerPlayer7,41,38,2,1,0,0,0,0
108869,14,0,ComputerPlayer7,54,49,0,5,0,0,0,0
108858,27,1,ComputerPlayer7,53,52,1,0,0,0,0,0
108864,18,0,ComputerPlayer7,62,62,0,0,0,0,0,0
108861,23,1,ComputerPlayer7,76,67,9,0,0,0,0,0
108874,22,0,ComputerPlayer7,43,43,0,0,0,0,0,0
108891,13,1,ComputerPlayer7,24,19,2,3,0,0,0,0
108880,16,0,ComputerPlayer7,37,37,0,0,0,0,0,0
108862,19,1,ComputerPlayer7,78,69,3,6,0,0,0,0
108887,10,0,ComputerPlayer7,38,38,0,0,0,0,0,0
108895,15,1,ComputerPlayer7,33,26,6,1,0,0,0,0
108886,21,1,ComputerPlayer7,55,46,6,3,0,0,0,0
108883,20,0,ComputerPlayer7,35,30,4,1,0,0,0,0
108896,9,1,ComputerPlayer7,34,34,0,0,0,0,0,0
108873,12,0,ComputerPlayer7,59,54,3,2,0,0,0,0
108905,12,0,ComputerPlayer7,10,10,0,0,0,0,0,0
108875,18,0,ComputerPlayer7,64,62,2,0,0,0,0,0
108898,12,0,ComputerPlayer7,34,23,9,2,0,0,0,0
108888,15,1,ComputerPlayer7,68,62,6,0,0,0,0,0
108866,24,0,ComputerPlayer7,85,83,2,0,0,0,0,0
108871,18,0,ComputerPlayer7,60,56,2,2,0,0,0,0
108901,12,0,ComputerPlayer7,34,29,4,1,0,0,0,0
108892,21,1,ComputerPlayer7,67,47,5,15,0,0,0,0
108908,10,0,ComputerPlayer7,27,27,0,0,0,0,0,0
108900,14,0,ComputerPlayer7,35,34,1,0,0,0,0,0
108856,24,0,ComputerPlayer7,91,77,5,9,0,0,0,0
108872,20,0,ComputerPlayer7,68,60,8,0,0,0,0,0
108863,26,0,ComputerPlayer7,96,87,3,6,0,0,0,0
108902,20,0,ComputerPlayer7,19,19,0,0,0,0,0,0
108893,21,1,ComputerPlayer7,60,54,3,3,0,0,0,0
108910,12,0,ComputerPlayer7,25,25,0,0,0,0,0,0
108906,13,1,ComputerPlayer7,40,37,1,2,0,0,0,0
108909,17,1,ComputerPlayer7,21,21,0,0,0,0,0,0
108897,14,0,ComputerPlayer7,80,77,3,0,0,0,0,0
108894,17,1,ComputerPlayer7,91,77,1,13,0,0,0,0
108890,15,1,ComputerPlayer7,71,63,3,5,0,0,0,0
108916,14,0,ComputerPlayer7,55,53,1,1,0,0,0,0
108881,32,0,ComputerPlayer7,92,73,10,9,0,0,0,0
108903,18,0,ComputerPlayer7,47,46,1,0,0,0,0,0
108924,14,0,ComputerPlayer7,25,22,3,0,0,0,0,0
108927,9,1,ComputerPlayer7,16,16,0,0,0,0,0,0
108922,14,0,ComputerPlayer7,18,12,5,1,0,0,0,0
108884,20,0,ComputerPlayer7,98,92,4,2,0,0,0,0
108917,22,0,ComputerPlayer7,28,24,4,0,0,0,0,0
108929,9,0,ComputerPlayer7,19,19,0,0,0,0,0,0
108914,10,0,ComputerPlayer7,51,50,0,1,0,0,0,0
108750,47,0,ComputerPlayer7,316,293,8,15,0,0,0,0
108925,10,0,ComputerPlayer7,30,28,2,0,0,0,0,0
108907,19,1,ComputerPlayer7,69,64,5,0,0,0,0,0
108930,12,0,ComputerPlayer7,32,28,1,3,0,0,0,0
108899,19,1,ComputerPlayer7,69,63,6,0,0,0,0,0
108921,13,1,ComputerPlayer7,38,38,0,0,0,0,0,0
108904,18,0,ComputerPlayer7,79,75,4,0,0,0,0,0
108932,14,0,ComputerPlayer7,36,36,0,0,0,0,0,0
108852,36,0,ComputerPlayer7,149,135,9,5,0,0,0,0
108920,20,0,ComputerPlayer7,43,37,4,2,0,0,0,0
108882,29,1,ComputerPlayer7,138,126,11,1,0,0,0,0
108885,24,0,ComputerPlayer7,91,88,3,0,0,0,0,0
108765,47,0,ComputerPlayer7,329,298,20,11,0,0,0,0
108928,18,0,ComputerPlayer7,36,29,6,1,0,0,0,0
108937,18,0,ComputerPlayer7,27,24,3,0,0,0,0,0
108845,32,0,ComputerPlayer7,160,150,10,0,0,0,0,0
108919,21,1,ComputerPlayer7,56,51,5,0,0,0,0,0
108918,18,0,ComputerPlayer7,68,67,1,0,0,0,0,0
108911,21,1,ComputerPlayer7,84,75,8,1,0,0,0,0
108913,22,0,ComputerPlayer7,51,43,8,0,0,0,0,0
108933,24,0,ComputerPlayer7,92,91,0,1,0,0,0,0
108949,13,1,ComputerPlayer7,16,12,0,4,0,0,0,0
108945,16,0,ComputerPlayer7,37,33,4,0,0,0,0,0
108877,27,1,ComputerPlayer7,164,149,2,13,0,0,0,0
108936,14,0,ComputerPlayer7,51,51,0,0,0,0,0,0
108940,17,1,ComputerPlayer7,46,46,0,0,0,0,0,0
108889,27,1,ComputerPlayer7,121,114,7,0,0,0,0,0
108961,9,1,ComputerPlayer7,14,14,0,0,0,0,0,0
108912,21,1,ComputerPlayer7,96,91,5,0,0,0,0,0
108944,18,0,ComputerPlayer7,39,35,0,4,0,0,0,0
108948,17,1,ComputerPlayer7,29,27,1,1,0,0,0,0
108959,13,1,ComputerPlayer7,20,20,0,0,0,0,0,0
108953,10,0,ComputerPlayer7,33,29,2,2,0,0,0,0
108951,16,0,ComputerPlayer7,31,30,1,0,0,0,0,0
108935,14,0,ComputerPlayer7,55,54,1,0,0,0,0,0
108957,14,0,ComputerPlayer7,33,23,2,8,0,0,0,0
108947,24,0,ComputerPlayer7,56,41,6,9,0,0,0,0
108974,10,0,ComputerPlayer7,3,0,3,0,0,0,0,0
108968,12,0,ComputerPlayer7,20,18,2,0,0,0,0,0
108972,8,0,ComputerPlayer7,16,14,2,0,0,0,0,0
108954,16,0,ComputerPlayer7,34,32,2,0,0,0,0,0
108952,18,0,ComputerPlayer7,29,29,0,0,0,0,0,0
108960,13,1,ComputerPlayer7,38,37,1,0,0,0,0,0
108923,23,1,ComputerPlayer7,87,79,3,5,0,0,0,0
108938,20,0,ComputerPlayer7,89,86,2,1,0,0,0,0
108975,10,0,ComputerPlayer7,11,11,0,0,0,0,0,0
108942,16,0,ComputerPlayer7,57,53,2,2,0,0,0,0
108956,16,0,ComputerPlayer7,29,28,1,0,0,0,0,0
108934,25,1,ComputerPlayer7,101,93,4,4,0,0,0,0
108926,32,0,ComputerPlayer7,68,55,6,7,0,0,0,0
108941,28,0,ComputerPlayer7,101,81,7,13,0,0,0,0
108950,21,1,ComputerPlayer7,78,72,2,4,0,0,0,0
108958,26,0,ComputerPlayer7,61,55,4,2,0,0,0,0
108965,16,0,ComputerPlayer7,37,36,1,0,0,0,0,0
108978,17,1,ComputerPlayer7,24,22,0,2,0,0,0,0
108939,16,0,ComputerPlayer7,66,62,3,1,0,0,0,0
108964,11,1,ComputerPlayer7,43,42,1,0,0,0,0,0
108943,18,0,ComputerPlayer7,62,61,1,0,0,0,0,0
108980,13,1,ComputerPlayer7,28,26,0,2,0,0,0,0
108966,16,0,ComputerPlayer7,47,45,2,0,0,0,0,0
108971,16,0,ComputerPlayer7,43,40,3,0,0,0,0,0
108946,16,0,ComputerPlayer7,86,79,6,1,0,0,0,0
108915,23,1,ComputerPlayer7,115,109,6,0,0,0,0,0
108977,11,1,ComputerPlayer7,53,47,2,4,0,0,0,0
